run_id,iteration,scenario,scenario_desc,api,latency_ms,size_bytes
1574,197,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.2939,13238
1575,197,C4_collection,Colecao (50 usuarios completos),REST,2.4956,29943
1576,197,C4_collection,Colecao (50 usuarios completos),GraphQL,5.9022,30062
1577,198,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,3.277,554
1578,198,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,5.0065,574
1579,198,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.2138,554
1580,198,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,4.2304,87
1581,198,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.1882,18380
1582,198,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.1984,13238
1583,198,C4_collection,Colecao (50 usuarios completos),REST,3.3091,29943
1584,198,C4_collection,Colecao (50 usuarios completos),GraphQL,5.7872,30062
1585,199,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.5434,554
1586,199,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,5.5151,574
1587,199,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.5983,554
1588,199,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.7864,87
1589,199,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.2269,18380
1590,199,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.6547,13238
1591,199,C4_collection,Colecao (50 usuarios completos),REST,3.5542,29943
1592,199,C4_collection,Colecao (50 usuarios completos),GraphQL,6.7296,30062
1593,200,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",REST,2.2729,554
1594,200,C1_single_full,"Recurso unico completo (1 usuario, todos os campos)",GraphQL,4.5397,574
1595,200,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",REST,2.5864,554
1596,200,C2_single_partial,"Recurso unico parcial (1 usuario, 3 campos)",GraphQL,3.9319,87
1597,200,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),REST,18.9406,18380
1598,200,C3_nested_n1,Consulta aninhada (usuario + posts + comentarios),GraphQL,5.1824,13238
1599,200,C4_collection,Colecao (50 usuarios completos),REST,3.0276,29943
1600,200,C4_collection,Colecao (50 usuarios completos),GraphQL,5.899,30062
